Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength,name,status
690.4194,53486,left,1,-58.04224,145.1941,-46.4748,-321.7103,688.0245,-52.9565,-0.02054824,2.795278,0.9189696,-114.3733,137.9795,-1.507433,-351.7905,118.7808,96.85918,1,2.935565,0.3041533,17.57927,225.8769,20.97893,-1.554018,-49.27261,14.10453,0.3095724,-0.0696516,-0.3045345,50.35363,204.6443,85.59027,208.4467,47.60641,236.6033,0,0.5424234,0,yoel,alone
690.4532,53490,left,1,-78.31244,176.7758,-42.42425,-587.853,818.0776,217.2615,0.1097689,2.798928,0.8828616,-132.5582,162.9583,3.601265,-363.6534,111.0542,105.1517,1,3.128541,0.002969316,17.47668,224.9987,21.14577,-9.194762,-51.0369,7.447628,0.3017198,-0.07100394,-0.3022352,50.21103,204.2219,85.91442,209.1774,47.90908,236.7628,0,0.5407819,0,yoel,alone
690.4872,53494,left,1,-97.03647,201.5872,-32.19658,-532.3099,720.4392,315.7221,0.3133368,2.826075,0.8277581,-146.5165,176.4094,14.48669,-355.2302,65.323,117.0046,1,3.129976,0,17.22053,224.214,21.31473,-16.67351,-44.69855,10.93702,0.2931697,-0.06764507,-0.2998965,49.88375,203.954,86.26379,209.3764,48.0055,236.9336,0,0.5684602,0,yoel,alone
690.5207,53498,left,1,-115.5905,222.4076,-20.99585,-485.4103,483.4704,327.8179,0.5152084,2.879022,0.7854585,-159.3283,186.2695,24.27169,-343.8646,37.6622,125.6312,1,2.980281,0.157823,17.02828,223.6316,21.37433,-22.21763,-67.30238,6.887174,0.2900203,-0.06348002,-0.297202,49.56595,203.5711,86.43681,209.6088,47.8447,236.7524,0,0.5427113,0,yoel,alone
690.5527,53501,left,1,-128.0815,233.8662,-11.91938,-544.855,485.7874,360.7529,0.5672959,2.919621,0.7906751,-170.405,194.4379,31.96677,-336.4113,19.35728,122.5217,1,2.983839,0.4142836,16.72391,222.6357,21.64975,-16.90597,-64.78221,17.74783,0.2815869,-0.04695056,-0.2938008,49.11347,203.0354,86.85315,210.0295,44.83892,233.6154,0,0.4428835,0,yoel,alone
690.5881,53506,left,1,-142.5184,249.9387,0.1573961,-372.355,449.8796,247.5705,0.6255748,2.977128,0.8219263,-184.6676,207.7338,41.53223,-335.9421,12.49169,115.0716,1,3.027497,0.6030908,16.5189,221.5289,22.29115,-10.92616,-63.96432,43.05538,0.2686502,-0.03931387,-0.2981545,49.26231,202.6375,87.44856,210.9805,41.77467,230.3715,0,0.3261977,0,yoel,alone
690.6201,53509,left,1,-147.6932,255.0155,5.310299,-172.3589,176.7574,175.4388,0.6724058,2.998421,0.8233349,-188.7016,210.5994,45.51913,-335.3774,10.64021,115.6192,1,3.01801,0.6857767,16.4801,220.2195,23.11387,0.03906436,-72.4455,45.66754,0.254956,-0.03690782,-0.3037824,49.64793,202.1472,88.24458,211.9196,40.52247,229.6733,0,0.2095537,0,yoel,alone
690.6533,53513,left,1,-151.8039,259.7497,9.708158,-56.60656,71.21006,94.78088,0.712061,2.967847,0.8328021,-192.4015,213.6422,48.48515,-336.6576,12.06863,118.9819,1,3.058219,0.6775532,16.55921,219.3736,23.80519,7.285506,-43.1188,40.06581,0.2434572,-0.03789132,-0.3057446,49.87231,201.9112,88.98869,211.1888,38.75233,229.7572,0,0.1349352,0,yoel,alone
690.6865,53517,left,1,-150.8249,260.1575,10.17264,80.49928,-18.3201,-25.81779,0.7159443,2.935923,0.8352977,-191.5675,213.9084,48.66379,-336.1417,13.12539,120.7472,1,3.126384,0.6206753,16.59968,218.8535,23.96297,0.6884502,-27.2349,1.358285,0.2324579,-0.0390677,-0.3037451,49.78641,201.9403,89.31776,209.3153,37.08953,230.1673,0,0.1085884,0,yoel,alone
690.7205,53521,left,1,-143.7321,256.6837,5.903529,308.9857,-217.5241,-196.1499,0.6908616,2.917247,0.8423697,-185.6117,211.8514,44.86667,-333.9096,15.24313,120.7905,1,3.141593,0.576519,16.49667,218.1559,24.00882,-8.321677,-40.28358,2.989956,0.2087129,-0.04246857,-0.3055701,49.86697,202.5744,89.54305,208.0754,36.61687,230.5986,0,0.1082989,0,yoel,alone
690.754,53525,left,1,-129.3611,243.1272,-2.863915,459.4732,-490.8256,-283.6668,0.619409,2.843148,0.8478343,-173.6486,201.7308,37.20543,-331.2394,13.17913,114.8257,1,3.141593,0.5935771,16.35937,217.6196,24.00663,-9.509645,-25.60725,-3.323605,0.1861972,-0.03930179,-0.3069594,49.92872,203.4226,89.70747,208.7383,38.14925,230.9063,0,0.1251178,0,yoel,alone
690.7863,53528,left,1,-114.0162,224.2186,-11.81373,638.9452,-799.6028,-373.3327,0.5423243,2.782275,0.8497134,-160.7043,186.728,29.28646,-335.7045,13.56124,105.4426,1,3.141593,0.6541232,16.12596,217.454,23.81943,-15.47654,-4.38239,-14.19501,0.167321,-0.03395523,-0.3076878,49.85978,204.4646,89.64896,210.0779,40.42212,230.707,0,0.1274985,0,yoel,alone
690.8201,53533,left,1,-86.01954,186.5956,-35.30413,555.6259,-1049.902,-568.3605,0.4044644,2.628855,0.7818334,-132.9637,155.3941,10.37288,-333.9719,23.1395,102.6546,1,2.985221,0.7385815,15.67951,217.9135,23.36337,-27.71205,37.60349,-29.32084,0.1552439,-0.02947049,-0.3070639,49.48076,205.7626,89.31075,211.507,43.85342,230.783,0,0.1347184,0,yoel,alone
690.8533,53536,left,1,-72.29681,155.7228,-45.08377,531.6641,-1185.449,-292.0217,0.3813511,2.556084,0.6271769,-112.6347,125.4802,6.5789,-330.1589,42.79007,117.2906,1,2.506386,0.5158027,15.07188,218.9922,22.76227,-37.98591,74.9684,-37.93755,0.1509015,-0.02564284,-0.3079742,49.00757,207.2993,88.75866,213.2805,49.01101,231.7453,0,0.1534187,0,yoel,alone
690.8858,53540,left,1,-58.68418,130.7714,-46.40937,337.3814,-390.6875,48.33832,0.2551256,2.517042,0.6228251,-100.1079,108.1971,8.29357,-314.954,63.66388,143.4582,0.2620886,1.527175,0.05357026,14.33364,220.8179,22.01551,-44.90008,118.2903,-45.17817,0.1421624,-0.02118798,-0.312487,48.60483,209.85,87.9873,214.5998,54.85774,232.6037,0,0.1251175,0,yoel,alone
690.9199,53544,left,1,-55.11058,130.7636,-39.17892,-20.50276,236.0703,288.8314,0.1501722,2.635905,0.7793798,-105.0667,114.8801,10.7248,-331.9859,80.43584,127.9117,0.1222956,1.223584,0.01471751,13.98245,222.1054,21.66382,-40.84995,149.7615,-40.9074,0.1377638,-0.01956216,-0.3143437,48.38802,211.4562,87.61926,214.8508,57.29598,232.5951,0,0.09804982,0,yoel,alone
690.9534,53548,left,1,-59.29458,147.6946,-28.91678,-101.3161,528.1063,300.9814,0.2370998,2.73667,0.8556573,-111.9815,128.774,16.94398,-343.8564,91.42152,123.0117,0.1284489,1.399652,0.4773095,13.29714,225.6379,20.95643,-38.00709,230.9486,-39.28357,0.1391251,-0.02114578,-0.3161407,47.84866,214.9914,86.868,215.4375,62.7283,232.5652,0,0.08723205,0,yoel,alone
690.9864,53551,left,1,-63.51773,164.6481,-21.25493,-141.5539,645.1381,291.5967,0.3975972,2.781761,0.8354163,-113.3652,137.6412,23.70192,-339.7765,71.82167,127.7078,0.1344362,1.493865,0.6592202,12.67038,230.4648,20.22818,-33.78101,291.1067,-41.6801,0.1503938,-0.02895186,-0.3153067,47.1896,219.2856,86.15994,216.0508,71.15929,234.6415,0,0.1134779,0,yoel,alone
691.02,53555,left,1,-72.98436,187.2001,-8.625482,-341.3044,715.1532,380.1665,0.5706859,2.863786,0.8478618,-120.2098,151.4392,33.036,-335.2461,44.34389,126.3179,0.2795763,1.677328,0.5959766,12.18849,236.1949,19.44998,-21.27205,346.1393,-42.70715,0.1762219,-0.03558461,-0.3106858,46.40139,223.5015,85.34898,216.3524,77.21188,234.4253,0,0.1035931,0,yoel,alone
