Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength,name,status
562.1055,67349,left,1,-144.3041,173.8604,-70.36389,179.9303,229.1049,228.5618,0.5785043,2.37279,-0.4192361,-125.9982,128.0094,-23.12341,-226.598,-69.83973,83.74813,0.3699123,2.825863,1,13.29714,225.6379,20.95643,-38.00709,230.9486,-39.28357,0.1391251,-0.02114578,-0.3161407,47.84866,214.9914,86.868,215.4375,62.7283,232.5652,0,0.08723205,0,sachar,alone
562.1227,67351,left,1,-141.3619,179.0674,-66.69817,191.2187,271.935,241.8092,0.6726322,2.284674,-0.4174067,-124.9373,128.9127,-23.02271,-225.0126,-71.79228,78.90163,0.3748794,2.777731,1,12.67038,230.4648,20.22818,-33.78101,291.1067,-41.6801,0.1503938,-0.02895186,-0.3153067,47.1896,219.2856,86.15994,216.0508,71.15929,234.6415,0,0.1134779,0,sachar,alone
562.139,67353,left,1,-137.0022,186.5204,-63.55539,301.2248,410.2652,169.4861,0.7891746,2.123309,-0.4054214,-124.2194,131.5394,-24.3502,-226.8515,-67.4578,78.377,0.4998603,2.939964,1,12.18849,236.1949,19.44998,-21.27205,346.1393,-42.70715,0.1762219,-0.03558461,-0.3106858,46.40139,223.5015,85.34898,216.3524,77.21188,234.4253,0,0.1035931,0,sachar,alone
562.1554,67355,left,1,-130.0096,192.5577,-59.88209,455.4419,264.98,233.4058,0.9076784,1.956844,-0.3965223,-121.208,133.5892,-25.41489,-227.4911,-58.79186,85.84859,0.5505248,3.10142,1,12.14258,242.3588,18.75521,0.1787994,349.9408,-59.47522,0.2086037,-0.04322496,-0.3034871,45.82905,227.5806,84.54154,215.6122,79.70672,232.2591,0,0.05690143,0,sachar,alone
562.1718,67357,left,1,-122.3256,195.367,-56.11766,421.7831,110.3342,200.0865,0.9957466,1.823043,-0.3592196,-117.5455,133.9742,-25.0618,-221.6819,-51.42405,99.3136,0.5710802,3.141593,1,12.13567,248.1529,17.36901,4.028889,324.0084,-94.9907,0.23987,-0.05189667,-0.2963186,45.24863,231.3533,83.01633,213.9979,81.95808,230.4057,0,0.04551966,0,sachar,alone
562.1883,67358,left,1,-117.9705,195.5024,-54.42152,512.4855,15.92505,199.5935,1.02148,1.776681,-0.3427612,-114.5484,133.5231,-24.29905,-216.486,-49.55461,105.2286,0.779657,3.141593,1,12.26863,253.158,15.45243,11.79533,266.9387,-114.1749,0.2662757,-0.05151591,-0.290184,44.81887,234.6618,80.95665,211.8374,82.93011,227.9499,0,0.02103193,0,sachar,alone
562.205,67360,left,1,-108.411,194.536,-50.93437,538.0453,-17.99342,189.9435,1.058022,1.679616,-0.2435247,-109.1285,131.6879,-22.22333,-206.5952,-50.1774,112.3552,1,3.141593,1,12.21313,256.8941,12.84168,-8.033607,186.337,-161.3728,0.2890959,-0.05315577,-0.2857407,44.28273,236.9511,78.20072,208.9582,83.64241,226.2175,0,0.03806916,0,sachar,alone
562.2214,67362,left,1,-97.25204,193.3386,-48.58962,724.8736,-174.6961,134.4516,1.081536,1.540932,-0.0533816,-104.2866,130.2382,-20.90606,-198.097,-54.5382,112.2984,1,3.141593,1,12.00015,259.1316,9.104301,-22.73159,90.15656,-235.1387,0.2984484,-0.04813673,-0.2830434,43.71107,238.6862,74.52112,205.7359,85.65707,225.7345,0,0.06056555,0,sachar,alone
562.2382,67364,left,1,-86.92826,191.9435,-48.50647,532.3422,-110.9321,4.892577,1.057593,1.373189,0.1855311,-101.5467,130.4128,-19.79477,-193.812,-60.47507,105.6447,0.9033293,3.115477,0.9014529,11.54926,259.5954,4.545382,-32.26306,-6.492695,-277.1418,0.2865669,-0.04358016,-0.2832973,43.19373,239.9888,70.2653,202.7578,88.83396,225.9206,0,0.04651137,0,sachar,alone
562.2546,67366,left,1,-79.60085,188.9675,-47.53204,364.6496,-221.1812,90.5557,1.052796,1.267189,0.3191631,-99.17017,128.6241,-19.07491,-201.0451,-64.30967,95.31131,0.5526994,2.524729,0.5410369,11.08782,259.1501,-0.5018836,-21.1744,-39.29118,-294.8969,0.2689531,-0.03659767,-0.285642,42.78767,240.7447,65.53775,199.4641,91.24685,225.6653,0,0.05319695,0,sachar,alone
