Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
580.5202,67303,left,1,-108.9145,194.6124,110.2377,-10.76578,-1.293789,-0.7630294,1.450135,1.035166,1.365872,-150.586,134.5041,108.6118,-302.0489,-73.5368,80.02282,0,0.3150983,0,17.57927,225.8769,20.97893,-1.554018,-49.27261,14.10453,0.3095724,-0.0696516,-0.3045345,50.35363,204.6443,85.59027,208.4467,47.60641,236.6033,0,0.5424234,0
580.537,67305,left,1,-109.0889,194.5932,110.2794,-10.20993,-2.309504,3.626341,1.450234,1.039639,1.363885,-150.4263,134.2572,108.6035,-299.2921,-75.40503,78.27026,0,0.2282899,0,17.47668,224.9987,21.14577,-9.194762,-51.0369,7.447628,0.3017198,-0.07100394,-0.3022352,50.21103,204.2219,85.91442,209.1774,47.90908,236.7628,0,0.5407819,0
580.5533,67307,left,1,-109.2169,194.5092,110.343,-3.829975,-5.11133,3.275379,1.451913,1.044339,1.364807,-150.2335,133.9597,108.5199,-297.113,-76.9173,76.94997,0,0.1814654,0,17.22053,224.214,21.31473,-16.67351,-44.69855,10.93702,0.2931697,-0.06764507,-0.2998965,49.88375,203.954,86.26379,209.3764,48.0055,236.9336,0,0.5684602,0
580.5699,67308,left,1,-109.2244,194.4539,110.379,-0.8547873,-6.384141,4.1555,1.453332,1.046201,1.366512,-150.1129,133.8215,108.4588,-296.1715,-77.57217,76.53807,0,0.1687776,0,17.02828,223.6316,21.37433,-22.21763,-67.30238,6.887174,0.2900203,-0.06348002,-0.297202,49.56595,203.5711,86.43681,209.6088,47.8447,236.7524,0,0.5427113,0
580.5865,67310,left,1,-109.193,194.3252,110.4609,4.885971,-8.931489,4.745579,1.455989,1.049598,1.369817,-149.8522,133.5459,108.3605,-294.5608,-78.69838,75.93885,0,0.1499229,0,16.72391,222.6357,21.64975,-16.90597,-64.78221,17.74783,0.2815869,-0.04695056,-0.2938008,49.11347,203.0354,86.85315,210.0295,44.83892,233.6154,0,0.4428835,0
580.6039,67312,left,1,-109.1242,194.1012,110.5679,5.107099,-16.42947,7.132833,1.458158,1.051565,1.372861,-149.6297,133.2265,108.3057,-293.0168,-79.78636,75.0633,0,0.1340901,0,16.5189,221.5289,22.29115,-10.92616,-63.96432,43.05538,0.2686502,-0.03931387,-0.2981545,49.26231,202.6375,87.44856,210.9805,41.77467,230.3715,0,0.3261977,0
580.6198,67314,left,1,-109.0071,193.8587,110.7851,4.654657,-11.44763,14.29731,1.459222,1.050715,1.375203,-149.5448,133.0103,108.3978,-292.5633,-80.04249,73.84917,0,0.1123998,0,16.4801,220.2195,23.11387,0.03906436,-72.4455,45.66754,0.254956,-0.03690782,-0.3037824,49.64793,202.1472,88.24458,211.9196,40.52247,229.6733,0,0.2095537,0
580.6362,67316,left,1,-108.8434,193.6254,111.0054,9.706811,-15.11058,14.80437,1.459581,1.048247,1.376901,-149.5361,132.8827,108.5402,-293.0897,-79.59546,72.69665,0,0.08696806,0,16.55921,219.3736,23.80519,7.285506,-43.1188,40.06581,0.2434572,-0.03789132,-0.3057446,49.87231,201.9112,88.98869,211.1888,38.75233,229.7572,0,0.1349352,0
580.6537,67318,left,1,-108.6414,193.2839,111.2089,11.08444,-20.18886,10.75939,1.460413,1.045961,1.379132,-149.5173,132.6645,108.6923,-294.4487,-78.78119,72.29213,0,0.06975298,0,16.59968,218.8535,23.96297,0.6884502,-27.2349,1.358285,0.2324579,-0.0390677,-0.3037451,49.78641,201.9403,89.31776,209.3153,37.08953,230.1673,0,0.1085884,0
580.6697,67320,left,1,-108.6041,193.0826,111.4109,6.116058,-15.48361,12.49902,1.462405,1.049426,1.380456,-149.3751,132.3911,108.8515,-295.655,-78.03203,71.92384,0,0.06533872,0,16.49667,218.1559,24.00882,-8.321677,-40.28358,2.989956,0.2087129,-0.04246857,-0.3055701,49.86697,202.5744,89.54305,208.0754,36.61687,230.5986,0,0.1082989,0
