Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
464.8918,54279,right,2,834.8665,788.6278,6.46075,77.85714,46.17983,0.91552,1.137822,-2.780988,1.296028,779.9391,753.4431,18.4299,660.8463,604.1137,161.5532,0,0.8234698,0,-8.712582,310.8184,47.32916,-40.50658,518.2184,43.85295,0.5779347,0.1106849,-0.1688621,13.50825,274.0723,110.6544,155.6846,123.808,286.4609,0,0.1418531,0
464.9087,54281,left,2,-27.72797,218.3457,59.5163,125.6843,-444.2395,21.94621,1.478431,1.414675,0.7308306,-47.40347,155.1586,66.56882,-220.8404,27.55912,169.548,0,0.1339196,0,-9.282141,319.5953,47.78047,-32.03123,478.4104,12.98999,0.5724335,0.1231503,-0.1614624,12.54508,283.1312,111.3816,155.2118,132.2846,286.2899,0,0.2201854,0
464.9087,54281,right,2,835.8376,789.8661,6.304976,52.84786,88.53288,-29.78751,1.188463,-2.740402,1.332808,781.4592,754.1375,17.11148,681.8148,604.1096,173.7298,0,0.7779717,0,-9.309282,323.9896,47.98335,-3.118929,504.9798,23.31417,0.5666729,0.1145389,-0.1531265,12.14322,287.7187,111.8082,154.9,136.2738,286.1249,0,0.238719,0
464.9249,54283,left,2,-26.07374,212.6305,60.28212,91.77015,-292.3147,41.99962,1.496384,1.420463,0.8839902,-46.16197,149.5315,66.51175,-218.0279,23.12239,173.5142,0,0.1624227,0,-9.33748,332.3679,48.71978,-1.893997,511.9358,56.31159,0.5600877,0.09464215,-0.1388271,11.46598,296.2229,112.8139,154.2976,143.8825,286.287,0,0.2778179,0
464.9249,54283,right,2,834.1822,792.2046,7.408127,-278.4181,296.3069,72.78815,0.881128,-2.853636,1.153824,780.811,759.4058,28.42998,698.4214,616.0162,200.5289,0,0.7452643,0,-9.259589,340.4001,49.68327,5.682213,430.2727,57.39479,0.5622395,0.08439652,-0.1296466,11.07447,303.9671,113.7596,153.7222,150.6517,286.5236,0,0.3279412,0
464.9414,54285,left,2,-24.32149,207.57,60.49694,109.4727,-308.1209,-2.458953,1.504481,1.420984,0.9711322,-44.72689,144.6556,66.61217,-214.855,22.73338,181.3208,0,0.1830177,0,-9.14002,346.6827,50.88068,10.25791,352.9734,80.26465,0.5727023,0.0847834,-0.1269841,11.01831,309.6328,114.6679,153.996,156.3997,287.2321,0,0.3170729,0
464.9414,54285,right,2,835.9706,794.8849,6.318728,175.4169,124.2649,32.96754,0.9458398,-2.784647,1.14869,783.8298,759.8701,27.15361,686.7968,637.7804,207.8339,0,0.6305359,0.484466,-8.999532,351.7693,52.20976,14.47349,268.8225,83.62154,0.5827737,0.08209755,-0.1267125,11.09399,314.0696,115.6413,153.6511,159.3876,287.2581,0,0.2824283,0
464.958,54287,left,2,-22.09754,201.7395,59.86674,135.463,-354.5591,-52.85843,1.501508,1.406379,1.006986,-43.15709,139.1812,66.54356,-211.2406,22.88005,189.7858,0,0.1537419,0,-8.803912,355.5021,53.75062,11.97319,190.0835,85.04564,0.588579,0.07666637,-0.1286661,11.41049,317.5823,117.0405,154.5184,165.7724,290.7508,0,0.2828517,0
464.958,54287,right,2,838.8741,796.0758,7.526592,242.4552,61.86427,99.24772,0.9487684,-2.806638,1.14708,786.3055,761.5473,28.31122,679.6232,646.4109,208.1144,0,0.7575536,0,-8.517657,357.4792,55.23454,17.75432,80.10915,85.56049,0.601496,0.07255948,-0.1258185,11.52088,318.8553,118.1764,155.0302,168.6995,292.9897,0,0.2693587,0
464.9746,54289,left,2,-19.47915,196.287,59.24346,150.0839,-325.4467,-36.33133,1.486283,1.362709,1.031746,-42.34761,134.472,66.95983,-211.1391,23.21686,193.8394,0,0.06624901,0,-8.312056,357.693,56.75478,6.138281,-0.1465204,83.85959,0.6088094,0.06968756,-0.1199147,11.40287,318.6441,119.547,155.0951,169.6002,295.1597,0,0.2148274,0
464.9746,54289,right,2,841.7869,798.4353,9.518639,164.1154,116.158,161.4181,1.055262,-2.756108,1.194513,789.7536,762.1882,27.84745,681.9758,660.9781,215.2165,0,0.856448,0,-8.346869,356.6731,58.34902,2.96042,-58.42414,93.21474,0.614915,0.08212855,-0.1288687,11.78578,317.5714,121.0026,156.1077,172.4375,299.3526,0,0.1999339,0
464.9911,54291,left,1,-17.68736,191.0797,59.43194,108.9036,-307.1667,2.773285,1.47745,1.331438,1.064145,-42.10244,129.8918,67.53047,-213.3132,22.3001,194.3279,0,0.03061491,0,-8.291954,353.8029,60.16423,5.692751,-180.0814,106.1424,0.6230952,0.09780364,-0.133575,12.04229,314.5706,122.6964,157.6843,174.8706,304.283,0,0.2425444,0
465.0077,54293,left,1,-16.07435,186.6432,59.19985,83.79881,-235.4806,-26.27979,1.451897,1.281521,1.034327,-42.14618,126.3214,68.84062,-212.9192,22.37461,199.2182,0,0,0,-8.123344,349.6214,61.58925,15.87254,-257.4493,79.31736,0.6115786,0.103377,-0.1360682,12.38127,311.1452,124.5308,158.2366,172.985,307.1215,0,0.2427779,0
465.0243,54295,left,1,-14.87903,182.5783,58.64783,75.16051,-232.0206,-42.86993,1.408117,1.212386,0.9724542,-42.76677,123.3645,70.68645,-211.3496,18.70765,203.3268,0,0,0,-7.819843,344.5237,63.07487,18.39418,-313.9608,94.4382,0.5944969,0.1005767,-0.1387689,12.93269,307.0789,126.5481,159.1303,170.2839,309.8914,0,0.2749999,0
465.0409,54296,left,1,-14.15027,180.7346,58.10217,84.26879,-213.1896,-63.098,1.382161,1.173555,0.9447311,-43.08034,122.2342,71.48634,-211.1487,17.54246,204.7505,0,0,0,-7.225434,337.6997,64.29419,42.42752,-434.0817,65.53331,0.5775148,0.09036184,-0.1321164,13.34615,301.2174,128.3731,160.7561,166.8635,312.5489,0,0.2485378,0
465.0575,54298,left,1,-12.41627,177.4446,56.46309,95.2935,-188.3733,-97.84475,1.335745,1.106168,0.9029365,-43.04192,120.2389,72.16681,-210.5437,14.00825,204.9256,0,0,0,-6.279012,328.2134,65.21729,50.9286,-583.6202,39.99031,0.564724,0.09444511,-0.1240784,13.96477,292.3702,129.7258,162.8181,156.9359,311.939,0,0.1876991,0
465.0741,54300,left,1,-11.02969,174.6936,54.11662,73.6479,-136.1522,-131.79,1.280534,1.049188,0.8462666,-42.92946,118.8621,72.44899,-210.6683,13.03861,205.2336,0,0,0,-5.739099,322.4435,65.19771,62.29522,-665.7313,-2.259269,0.5650148,0.09433856,-0.1230078,14.46528,286.542,129.6792,163.7258,150.393,311.0245,0,0.1572176,0
465.0906,54302,left,1,-11.00145,172.7835,51.89728,-20.50945,-146.6634,-130.4034,1.218693,1.031422,0.7472593,-42.64859,117.8582,73.25407,-211.3439,16.09583,207.9872,0,0,0,-4.719934,311.1428,64.94993,47.49174,-640.6053,-3.620005,0.5467929,0.1024624,-0.1311816,16.03477,276.3806,129.8539,166.7712,140.0068,309.8041,0,0.1763302,0
465.1071,54304,left,1,-11.68125,169.7784,49.54429,-43.93842,-166.0664,-138.4373,1.156941,1.042633,0.6324412,-42.08353,115.4823,74.02982,-212.5618,19.8625,210.9995,0,0,0,-3.680772,299.8143,64.80464,69.37023,-633.9185,0.4444029,0.5498824,0.09701946,-0.1402335,17.69103,264.9197,129.436,170.9887,129.0296,307.5794,0,0.1523162,0
465.1237,54306,left,1,-12.46824,167.0455,47.45908,-37.54365,-153.216,-109.9137,1.068627,1.032753,0.5380074,-42.528,114.518,76.037,-217.1677,23.48436,210.8722,0,0,0,-2.096478,289.2661,65.01131,92.5261,-617.5454,-2.622317,0.5526341,0.1000239,-0.1447699,19.56538,254.1933,129.4361,174.3564,116.9018,305.1977,0,0.1230656,0
465.1403,54308,left,1,-13.66367,165.6342,45.072,-82.00179,-47.34194,-142.5662,0.9584001,1.005107,0.479289,-44.29658,116.0942,78.29347,-222.9503,25.44181,208.0303,0,0,0,-0.3258855,277.7311,64.38593,112.0198,-661.395,-13.69758,0.5503554,0.1038756,-0.1463909,21.41731,242.7098,128.7792,176.1635,102.7018,302.3702,0,0.1123299,0
465.1568,54310,left,1,-15.41961,166.0396,44.37144,-96.19431,49.35742,24.06959,0.8171615,1.00005,0.41909,-46.19272,120.4938,83.03133,-226.9362,22.75665,204.464,0,0,0,1.449734,266.0201,63.86874,108.5981,-669.0222,-43.6223,0.5449336,0.1080132,-0.1484495,23.318,231.3711,128.4106,178.215,91.81664,302.2043,0,0.1002415,0
465.1734,54312,left,1,-16.94208,165.719,45.17538,-86.32599,-55.86511,33.54525,0.6714559,1.03428,0.3893939,-48.1744,124.7861,88.50031,-229.3849,16.02872,199.4113,0,0,0,3.466498,254.7495,63.28571,123.1275,-606.554,-25.95416,0.5330781,0.1055211,-0.1459321,25.2599,220.7548,128.1808,180.0819,81.08621,301.931,0,0.05792132,0
465.1901,54314,left,1,-18.65651,165.9819,45.72208,-106.51,41.33826,46.68845,0.5497537,1.086841,0.3901189,-50.86621,129.5188,92.24555,-230.9658,13.4259,197.38,0,0,0,5.723042,243.9002,63.17183,126.1265,-635.3187,-26.4546,0.5199034,0.1108179,-0.1368068,27.03153,210.6437,128.5818,181.4433,71.1431,302.8122,0,0.05747316,0
465.2065,54316,left,1,-20.00408,168.129,47.98165,-60.4551,133.1492,171.9541,0.4972407,1.163765,0.4358132,-54.20652,134.3071,95.10092,-234.4684,27.41895,209.3255,0,0,0,7.70912,232.7251,62.235,112.0619,-624.976,-43.66907,0.5030783,0.1182354,-0.131628,28.71123,200.4591,128.2133,181.9054,60.71967,303.3163,0,0.08797315,0
465.2231,54317,left,1,-20.69804,169.6878,51.38594,-81.09885,182.1659,397.8369,0.5076433,1.152011,0.4938279,-57.22784,136.3068,97.095,-236.4475,35.20415,218.03,0,0,0,9.426831,222.0431,61.25026,89.12,-566.5639,-67.28017,0.4727791,0.1250024,-0.1275205,30.21197,191.6386,128.1461,181.8807,52.8143,305.2961,0,0.09651189,0
465.2397,54319,left,1,-22.20917,174.1169,57.31487,-102.0753,302.1137,348.3729,0.5035549,1.123769,0.6062292,-63.44516,142.8827,100.4909,-241.4626,53.99451,232.3065,0,0,0,10.60514,212.5288,60.45102,60.26999,-548.8572,-39.56511,0.4524283,0.1337335,-0.1276928,31.3466,183.5457,127.9947,181.2511,47.84727,309.037,0,0.09477045,0
465.2562,54321,left,1,-24.33283,172.7562,62.65025,-1.290928,-158.2367,267.1235,0.3767239,1.114707,0.7007533,-70.62629,147.9682,104.9613,-245.5807,55.49395,238.4009,0,0,0,11.63611,203.7809,60.09431,52.93812,-489.8924,-20.89479,0.4292162,0.1505402,-0.1273623,32.30661,176.5634,128.404,181.296,46.86562,314.5455,0,0.1091987,0
465.2736,54323,left,1,-26.69322,170.4345,64.41899,-233.6708,38.6891,130.2368,0.1952157,1.270192,0.7265887,-75.10658,153.1094,108.0742,-255.5237,70.42242,240.6608,0,0.1483075,0,12.19994,196.0844,59.56654,22.85081,-449.9822,-35.26677,0.4131313,0.1546698,-0.1265543,32.77543,170.0926,128.4053,180.1647,45.38515,319.192,0,0.1471516,0
465.2893,54325,left,1,-29.22703,173.2062,62.19389,-27.61897,151.4294,-293.5818,0.03750154,1.460028,0.7901625,-79.94032,162.0269,105.2113,-252.8196,81.93309,248.9625,0,0.1356072,0,12.25016,192.439,59.35854,5.812644,-421.9101,-24.07408,0.4034985,0.1578941,-0.1256021,32.75156,167.1422,128.4833,179.4798,44.4754,321.1059,0,0.1466102,0
465.3062,54327,left,1,-26.31942,170.9474,54.06575,232.4202,-108.0429,-508.1109,-0.05842014,1.69562,0.8132944,-77.30228,162.6644,97.3854,-244.2921,75.70647,244.0803,0,0,0,11.63468,185.2869,58.26051,-48.82641,-420.3322,-80.7901,0.3847482,0.1545953,-0.1258902,32.2308,161.1885,127.7765,179.108,39.92088,321.1971,0,0.1187263,0
465.3225,54329,left,1,-22.16865,169.0666,45.08152,263.0546,-37.25002,-491.961,-0.200785,1.873771,0.7578757,-70.44251,165.8176,91.88074,-230.467,62.33142,235.5799,0,0,0,10.45271,179.9639,57.55445,-70.60089,-258.8058,-17.37491,0.3654944,0.1547193,-0.1309564,31.50035,157.4195,127.4808,180.7407,44.11888,323.929,0,0.1041432,0
465.3392,54331,left,1,-18.15572,170.0712,39.17712,211.708,94.18818,-256.044,-0.3553122,1.983741,0.7037532,-63.54565,173.598,88.44217,-224.4482,60.06428,223.302,0,0,0,8.900378,176.1702,56.69428,-95.60528,-215.5607,-51.82064,0.3573958,0.1608413,-0.1432327,30.74477,154.4946,126.683,181.8304,47.42264,325.2309,0,0.1577586,0
465.3556,54333,left,1,-16.13258,170.215,38.87694,78.46921,-21.73657,-33.66413,-0.5480812,2.091779,0.7061822,-60.2374,182.2349,87.33895,-225.5217,58.37877,206.9526,0,0,0,6.778457,173.5103,55.59683,-130.2915,-163.4642,-76.60922,0.340852,0.1396689,-0.1601636,29.85983,153.2232,125.6574,182.828,55.35695,327.5132,0,0.2861569,0
465.3726,54335,left,1,-15.84325,170.6203,38.42802,1.643711,16.03862,-39.38367,-0.6743522,2.184708,0.7652079,-60.61238,187.0858,84.39831,-220.9877,51.8232,198.1983,0,0,0,4.49788,170.3665,53.77232,-129.5698,-140.8741,-92.42844,0.3325726,0.1267685,-0.1717592,28.40363,150.8543,123.8161,182.4966,59.45512,327.8639,0,0.3480898,0
465.3892,54337,left,1,-16.93354,170.4794,38.13347,-88.01828,-7.52858,-27.38187,-0.7222782,2.268939,0.8320407,-63.34249,187.5149,82.05663,-218.5724,46.21079,195.6503,0,0,0,2.190326,169.2524,52.65664,-132.8817,-67.76221,-76.77295,0.3429992,0.1198041,-0.1826851,26.79396,149.152,122.3175,182.0987,58.61626,325.8623,0,0.39957,0
465.4053,54338,left,1,-18.31171,171.6871,37.97887,-160.3826,140.5515,-17.99123,-0.7086067,2.315019,0.8519622,-65.40622,187.4873,81.65213,-217.6806,43.10592,195.3764,0,0,0,0.1399908,167.5822,50.71072,-120.7308,-76.02373,-117.5566,0.3551531,0.1221548,-0.1869853,24.97239,146.8104,120.1135,180.994,57.25156,323.5709,0,0.4536448,0
465.4219,54340,left,1,-19.29989,173.0222,35.95712,-22.47381,55.11113,-146.3846,-0.6507684,2.391278,0.8713981,-67.3389,185.726,79.83572,-216.7005,40.59848,196.4368,0,0,0,-2.074463,167.2516,48.68438,-121.1774,-9.167106,-110.32,0.3617607,0.1185563,-0.1964419,23.36253,145.7954,117.6395,180.5893,48.62728,316.6598,0,0.4856414,0
465.4384,54342,left,1,-19.03777,172.8649,32.98635,24.7865,13.83768,-154.0183,-0.6084926,2.46747,0.8711326,-66.78008,183.9659,77.71942,-213.6399,39.49223,198.2443,0,0,0,-4.014139,167.8925,46.67211,-102.6809,50.91081,-134.5744,0.3607759,0.1336432,-0.2075984,22.08681,146.4558,115.3584,180.9978,44.42955,310.603,0,0.5477179,0
465.455,54344,left,1,-18.78085,172.818,30.62996,11.94569,-21.23623,-124.6612,-0.560892,2.523615,0.8444092,-65.29259,182.4329,76.8998,-209.3165,33.1653,194.9802,0,0.01074148,0,-5.171515,170.0178,44.18162,-58.97606,144.9497,-153.1797,0.3815148,0.148252,-0.2157043,21.28056,147.1147,112.2355,180.992,37.06166,302.4326,0,0.592078,0
465.4716,54346,left,1,-18.88817,172.6346,29.12497,-11.5444,5.617468,-71.44627,-0.4884892,2.565395,0.8102591,-64.21686,179.6815,77.0297,-207.6313,26.99259,191.4196,0,0.03453379,0,-6.184157,172.4794,41.25639,-36.83341,148.7781,-178.524,0.403971,0.1514062,-0.2209421,20.41248,148.0511,108.7276,179.2973,32.7652,296.5325,0,0.6762396,0
465.4887,54348,left,1,-18.59905,171.5302,27.77131,23.32607,-81.69516,-82.25965,-0.4453103,2.576091,0.7783355,-62.73816,177.1635,76.97021,-206.2692,23.13091,189.3957,0,0.06805403,0,-6.421601,174.1713,39.76744,-27.45972,195.6662,-172.1925,0.4209899,0.1478032,-0.2188172,19.89695,148.6134,106.951,176.8451,31.65629,295.3635,0,0.7499576,0
465.5047,54350,left,1,-18.54855,170.8004,26.93857,-6.095548,-26.47655,-42.18859,-0.4276129,2.562922,0.749781,-61.57636,176.1349,77.18617,-206.2317,24.14896,190.9481,0,0.09211197,0,-6.738747,177.967,37.31296,-12.22331,220.9703,-131.1987,0.450101,0.1340033,-0.2121277,18.8707,150.324,103.9762,170.3772,27.98405,293.4445,0,0.9300599,0
465.5215,54352,left,1,-18.70431,171.4409,26.01634,-16.36749,60.40765,-56.49334,-0.3909456,2.57343,0.7258006,-60.73139,175.6554,77.32668,-206.5665,27.40448,194.461,0,0.06823619,0,-6.746074,181.5132,34.96373,2.673548,214.611,-136.097,0.4744786,0.1309339,-0.2084477,18.28294,152.1762,101.1425,164.0282,24.64949,291.7068,0,1.070555,0.01920034
465.5378,54354,left,1,-19.12678,172.2656,24.96144,-30.80924,48.32821,-57.93304,-0.340013,2.602049,0.7046804,-60.1636,174.7269,77.33887,-206.8234,31.32088,199.3729,0,0.04227293,0,-6.542787,185.5418,32.68104,14.132,237.7132,-124.4771,0.4896373,0.1366042,-0.2067939,18.04081,155.0668,98.50775,158.1914,20.89472,288.7055,0,1.19478,0.08421665
465.5544,54356,left,1,-19.42892,173.3569,24.10137,-14.13038,75.83329,-48.30862,-0.2984859,2.621189,0.6879451,-59.63231,174.2516,77.2813,-205.5309,33.40541,203.1488,0,0.05516728,0,-5.95665,189.0174,30.92507,41.54649,169.0736,-103.1571,0.4897352,0.1537686,-0.2055437,18.34058,158.598,96.8842,155.3382,23.74326,288.8878,0,1.172631,0.009182232
465.571,54358,left,1,-19.64363,174.9697,23.50565,-14.17919,92.35529,-30.11072,-0.2477764,2.670147,0.6694429,-58.65768,173.7446,77.58755,-200.9176,30.32663,204.7099,0,0.08045331,0,-4.879807,192.6355,29.3556,71.04401,246.0076,-96.2216,0.4952375,0.1720413,-0.20184,19.0709,162.1478,95.43803,155.5945,31.99282,290.9898,0,1.110184,0
465.5876,54359,left,1,-19.69464,175.7243,23.3944,-5.831085,86.26048,-12.71744,-0.2256202,2.689251,0.6601851,-58.12338,173.5248,77.86829,-198.4059,28.31143,205.1497,0,0.099357,0,-3.036608,197.9244,28.14221,117.2995,306.462,-67.57072,0.5146058,0.1743753,-0.1885285,20.06983,166.4527,94.10993,156.8303,42.73831,293.6365,0,1.061777,0
465.6041,54361,left,1,-19.67108,177.3709,23.41076,3.12344,106.4235,3.532327,-0.1745772,2.72482,0.6402256,-56.89157,172.9546,78.63087,-194.6888,26.16496,206.8159,0,0.1464434,0,-0.4037479,202.063,26.93018,159.4023,239.0122,-67.04559,0.5135301,0.1756157,-0.1644918,21.40215,170.874,93.49963,158.7565,57.23253,298.5335,0,0.9488507,0
465.621,54363,left,1,-19.47114,179.1725,23.50818,13.2949,109.2262,7.517327,-0.1228343,2.771638,0.6246957,-55.61515,172.671,79.31585,-192.8414,27.87984,210.3546,0,0.2083973,0,2.786677,206.8324,26.71788,205.3291,290.9291,6.737511,0.5052263,0.1730142,-0.135751,23.02178,175.9409,93.90228,159.8609,63.01843,299.6766,0,0.8448989,0
465.6373,54365,left,1,-19.25448,181.2537,23.7999,2.99643,128.6564,28.55557,-0.09964002,2.814874,0.6198843,-54.84863,173.8796,79.86099,-190.9399,28.91844,211.8917,0,0.3127649,0,6.402283,212.0737,26.71035,210.9053,300.4529,-7.921058,0.5060632,0.1658842,-0.1088496,25.13265,180.7849,94.1235,161.2062,64.68249,298.632,0,0.7628817,0
465.6538,54367,left,1,-19.44022,183.5035,24.41688,-13.18009,132.1194,36.78562,-0.08328911,2.828496,0.6109191,-54.48675,175.4411,80.73807,-190.3426,30.57654,213.1168,0,0.3695407,0,10.55697,216.3772,27.16253,243.2965,241.2963,42.18299,0.4894557,0.1481622,-0.07629514,27.5764,185.766,95.30263,163.6169,68.99484,299.452,0,0.6599433,0
465.6704,54369,left,1,-19.90179,186.1905,25.27207,-27.32555,153.1118,48.29334,-0.06732129,2.840002,0.6023324,-54.44888,177.4058,81.79285,-190.3784,32.03113,213.5351,0,0.4473088,0,15.03864,221.8371,28.28213,256.7089,322.6904,63.04065,0.4925106,0.1479593,-0.05137853,30.58199,190.5873,96.43938,165.252,66.06268,296.8817,0,0.6164578,0
465.6873,54371,left,1,-20.18081,189.4949,26.03691,-9.083328,167.7663,36.91823,-0.04581313,2.862483,0.5962577,-54.26381,179.6991,82.66479,-189.4601,32.4365,213.058,0,0.4915862,0,17.25723,224.0692,28.80255,256.1289,257.6862,60.08054,0.4973992,0.1518045,-0.03951522,32.07888,192.281,96.84286,166.1371,62.84327,294.5643,0,0.5643426,0
465.7035,54373,left,1,-20.21896,193.0868,26.67758,2.651804,207.9741,27.95007,-0.02125382,2.885733,0.5916736,-53.89642,182.0966,83.3212,-188.1584,32.3742,211.8654,0,0.5308955,0,22.24003,228.0828,30.47349,292.0226,294.8645,109.933,0.5253515,0.1846296,-0.02020774,35.75495,194.3706,97.81819,168.6979,57.08462,290.9457,0,0.495578,0
465.7203,54375,left,1,-20.20296,196.3637,27.31069,-1.707349,180.4482,39.11984,-0.003698357,2.902228,0.5919266,-53.76173,184.518,83.8541,-187.2761,33.1117,211.1991,0,0.5798215,0,27.55041,232.7543,32.6312,322.7586,278.7213,125.8454,0.5479525,0.1892735,0.00150133,39.7709,197.3047,99.29434,171.166,52.26681,287.7588,0,0.4986435,0
465.7368,54377,left,1,-20.42752,199.4138,28.16018,-20.96283,174.5287,57.95224,0.009806586,2.910319,0.5945565,-54.02071,186.7846,84.50223,-185.9537,32.12762,209.5686,0,0.6624755,0.2101749,33.19647,237.532,34.52997,327.7466,268.3776,121.5597,0.542515,0.1667392,0.01655645,44.5393,202.0048,101.2794,172.6115,51.28829,287.5629,0,0.5207949,0
465.7532,54379,left,1,-20.7049,202.0107,28.74607,-30.22419,159.0115,43.35308,0.03548918,2.911201,0.5972112,-54.3654,188.0042,84.74727,-185.6447,31.17217,207.7764,0,0.7424656,0.4730728,38.97433,240.947,37.03607,326.4416,174.8133,133.4255,0.5596068,0.1559777,0.04124245,48.87646,204.2281,103.3849,173.7377,52.08905,290.6891,0,0.5271234,0
465.7699,54381,left,1,-21.71439,204.9581,29.65925,-72.53905,154.7041,55.94127,0.05142643,2.91201,0.5950453,-55.2104,190.0932,85.54573,-186.0157,31.77883,207.173,0,0.7730696,0.6641598,44.82454,243.5725,39.49437,343.5013,165.1694,159.3833,0.5626295,0.1511787,0.0581856,53.62828,206.4552,105.7673,174.1449,50.32234,292.6303,0,0.5046629,0
465.7867,54382,left,1,-22.07725,206.3346,29.72661,-42.05706,159.5457,7.807285,0.05534184,2.925359,0.5963277,-55.56348,191.3756,85.59362,-186.6068,33.36924,207.3652,0,0.7862306,0.7492099,50.88591,245.9141,42.02524,331.137,87.78233,134.3925,0.5681376,0.1645705,0.08339139,58.09599,208.3566,108.218,175.0809,48.86516,294.488,0,0.5155244,0
465.8029,54384,left,1,-23.18701,209.4109,30.41696,-56.50498,193.3021,43.60461,0.08014113,2.934879,0.5925298,-56.36657,193.2333,86.14201,-187.6484,34.28397,206.4204,0,0.8616664,0.8749727,56.72238,248.4494,44.97816,323.7143,149.6719,175.1769,0.5730074,0.1592268,0.1112255,62.30979,210.4114,111.0318,176.3849,47.88447,296.4809,0,0.5543992,0
465.8201,54386,left,1,-24.08452,213.5029,31.24847,-42.69983,259.2731,42.68217,0.1004919,2.95677,0.5977834,-57.36637,196.3704,86.62066,-188.6079,35.47793,204.3319,0,0.9112222,0.9238766,61.96864,249.5208,47.81302,299.6634,45.47473,165.0534,0.5795415,0.143394,0.1433992,65.76828,210.9131,113.6509,177.2669,46.55209,299.0506,0,0.5390739,0
465.8367,54388,left,1,-24.66149,217.7244,31.55998,-39.43235,233.8144,25.78258,0.1247949,2.984318,0.6096479,-58.3444,199.5851,86.38882,-190.2937,38.2573,202.7048,0,0.9322823,0.9815263,66.67501,249.8371,50.38111,264.3438,4.372566,153.6363,0.5850506,0.1353857,0.1695629,69.03149,211.002,116.1702,179.0789,49.88751,305.25,0,0.5447121,0
465.8526,54390,left,1,-25.6679,221.944,32.19355,-57.87168,253.5436,35.25309,0.1508897,2.988996,0.6101807,-59.2887,202.6528,86.71681,-193.1254,43.11404,203.3437,0,0.9405997,1,70.74104,249.0882,52.91778,213.2502,-89.516,133.6105,0.5872253,0.1337181,0.1916837,71.71907,210.0545,118.6171,177.6611,46.79097,308.1978,0,0.5585609,0
465.8692,54392,left,1,-27.12091,226.0251,33.03151,-104.555,222.8915,74.18377,0.1824557,2.998734,0.607204,-60.37093,205.2549,87.27901,-194.3457,45.80636,203.8706,0,0.9173642,1,73.62074,246.5144,55.43758,128.5797,-227.7942,122.7154,0.5838587,0.1329553,0.1994484,74.01225,207.8167,121.3682,176.8531,47.26558,314.9312,0,0.5702533,0
465.8857,54394,left,1,-28.66939,229.8811,34.14645,-79.40189,235.8166,62.01426,0.2272984,2.964345,0.5954211,-61.20022,206.7034,87.93377,-195.6427,47.70608,204.6032,0,0.9866678,0.9106491,75.39009,241.7515,57.29712,99.17462,-262.6696,109.7876,0.5721626,0.1332833,0.2000498,75.49175,203.7554,123.6419,174.4071,42.9479,319.0293,0,0.5262261,0
465.9023,54396,left,1,-30.02514,233.8216,35.24631,-70.69865,235.7023,63.90581,0.2617676,2.974013,0.5975297,-62.35776,209.1337,88.54012,-197.1289,51.71356,206.956,0,1.064477,0.8120012,76.08447,239.3391,58.17538,80.54476,-279.8348,101.8746,0.5696545,0.1303975,0.2021111,76.04459,201.5767,124.6672,174.4915,43.05603,322.1487,0,0.5182229,0
465.9189,54398,left,1,-31.20162,237.3959,36.30995,-68.4525,197.9862,59.77037,0.2911749,2.993089,0.6056662,-63.59505,211.4605,89.01201,-197.7917,53.90145,207.8947,0,1.066237,0.7893142,77.25768,234.8866,59.92077,54.49583,-269.4558,114.3189,0.5605316,0.1216007,0.1997336,77.27291,197.6909,126.7437,174.5237,40.91306,326.1992,0,0.5428961,0
465.9363,54400,left,1,-32.40997,241.0538,37.27893,-75.96331,204.3444,61.37859,0.3187025,3.018635,0.6103725,-64.70096,214.0335,89.52469,-199.4126,57.45095,209.113,0,1.071322,0.7647892,77.39127,229.5595,61.13028,-0.5972658,-330.1596,66.43978,0.5431364,0.1204264,0.1883488,77.94955,193.4254,128.524,175.5134,37.80201,328.7293,0,0.5500889,0
465.952,54401,left,1,-33.20187,242.744,37.95848,-91.11856,194.4673,78.19045,0.3315085,3.016833,0.6102372,-65.37371,215.088,89.95644,-199.9921,58.10427,209.1231,0,1.088547,0.7502403,76.77076,223.2094,62.29885,-46.144,-367.0261,65.87157,0.5262304,0.100115,0.1808067,77.7923,187.8678,130.08,176.4835,30.36905,328.256,0,0.5090816,0
465.9686,54403,left,1,-33.96056,246.0993,38.98276,-37.38704,210.8955,61.68841,0.351997,3.035661,0.6201652,-66.33116,217.5809,90.40251,-200.0771,58.82539,208.1963,0,1.130634,0.7615253,75.33121,216.951,63.22679,-94.29154,-361.2647,38.34837,0.5103678,0.07345749,0.1677892,77.25627,182.4874,131.4417,178.9956,27.54232,330.0887,0,0.5237809,0
