Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
289.1393,33906,left,1,-27.94659,258.2489,28.53049,22.92806,-350.0078,11.82618,1.432342,0.5567732,1.481215,-87.48555,224.2332,25.53163,-266.3831,62.89848,-11.43042,0,1.125682,0.5399488,17.57927,225.8769,20.97893,-1.554018,-49.27261,14.10453,0.3095724,-0.0696516,-0.3045345,50.35363,204.6443,85.59027,208.4467,47.60641,236.6033,0,0.5424234,0
289.1559,33908,left,1,-27.53296,252.3668,28.14065,22.7034,-339.1144,-31.45934,1.41891,0.5348973,1.476002,-87.69225,219.4831,25.713,-267.0833,58.65149,-11.04902,0,1.037532,0.4360802,17.47668,224.9987,21.14577,-9.194762,-51.0369,7.447628,0.3017198,-0.07100394,-0.3022352,50.21103,204.2219,85.91442,209.1774,47.90908,236.7628,0,0.5407819,0
289.1729,33910,left,1,-26.83163,245.4327,27.20952,32.95688,-402.9755,-63.03337,1.398318,0.5114704,1.467604,-87.72456,213.8769,25.40291,-271.5377,57.92254,-10.51884,0,1.129404,0.4202997,17.22053,224.214,21.31473,-16.67351,-44.69855,10.93702,0.2931697,-0.06764507,-0.2998965,49.88375,203.954,86.26379,209.3764,48.0055,236.9336,0,0.5684602,0
289.189,33912,left,1,-26.19422,237.9283,26.07294,46.04445,-491.9323,-70.41219,1.361202,0.4709234,1.455776,-88.16991,208.5519,25.06933,-276.2413,56.86698,-6.871772,0,1.404503,0.4839739,17.02828,223.6316,21.37433,-22.21763,-67.30238,6.887174,0.2900203,-0.06348002,-0.297202,49.56595,203.5711,86.43681,209.6088,47.8447,236.7524,0,0.5427113,0
289.2058,33914,left,1,-25.82429,231.5118,24.89454,25.29338,-202.3201,-48.67031,1.332068,0.4295862,1.452737,-88.80577,204.4357,24.15155,-279.2045,54.90056,-3.901472,0,1.512695,0.5627709,16.72391,222.6357,21.64975,-16.90597,-64.78221,17.74783,0.2815869,-0.04695056,-0.2938008,49.11347,203.0354,86.85315,210.0295,44.83892,233.6154,0,0.4428835,0
289.2227,33916,left,1,-25.37074,224.5864,23.7674,80.08961,-479.9186,-89.64339,1.331654,0.4218768,1.455485,-88.6411,198.1425,22.75819,-282.0318,52.79741,-6.809145,0,1.921176,0.714393,16.5189,221.5289,22.29115,-10.92616,-63.96432,43.05538,0.2686502,-0.03931387,-0.2981545,49.26231,202.6375,87.44856,210.9805,41.77467,230.3715,0,0.3261977,0
289.2387,33917,left,1,-24.9465,218.8881,23.17861,46.69665,-627.2187,-64.80946,1.335103,0.4257812,1.456501,-88.18783,192.3268,21.99701,-282.8546,48.94925,-8.778813,0,1.908229,0.7797363,16.4801,220.2195,23.11387,0.03906436,-72.4455,45.66754,0.254956,-0.03690782,-0.3037824,49.64793,202.1472,88.24458,211.9196,40.52247,229.6733,0,0.2095537,0
289.2553,33919,left,1,-25.35519,207.0308,21.86238,-36.81324,-654.6276,-66.16941,1.296246,0.4231278,1.437823,-88.71655,180.6414,21.72219,-286.9491,41.38358,-4.933421,0,1.820729,0.940078,16.55921,219.3736,23.80519,7.285506,-43.1188,40.06581,0.2434572,-0.03789132,-0.3057446,49.87231,201.9112,88.98869,211.1888,38.75233,229.7572,0,0.1349352,0
289.2726,33921,left,1,-26.49604,199.1297,21.28909,-70.10436,-370.6658,-24.97546,1.284711,0.4172084,1.433464,-90.14546,173.3428,21.64323,-294.0122,41.53411,0.09785952,0,1.628203,0.8059394,16.59968,218.8535,23.96297,0.6884502,-27.2349,1.358285,0.2324579,-0.0390677,-0.3037451,49.78641,201.9403,89.31776,209.3153,37.08953,230.1673,0,0.1085884,0
289.2886,33923,left,1,-27.09894,193.1424,20.42443,3.638726,-318.9411,-64.01159,1.283224,0.4010313,1.438439,-91.39912,168.896,21.06236,-304.7214,51.42635,11.37242,0,0.9748544,0,16.49667,218.1559,24.00882,-8.321677,-40.28358,2.989956,0.2087129,-0.04246857,-0.3055701,49.86697,202.5744,89.54305,208.0754,36.61687,230.5986,0,0.1082989,0
289.305,33925,left,1,-26.98928,184.4897,19.25182,29.97498,-601.2954,-68.21214,1.290578,0.4164554,1.435835,-91.1926,159.8751,20.49079,-311.1875,54.99218,21.59184,0,0.779338,0,16.35937,217.6196,24.00663,-9.509645,-25.60725,-3.323605,0.1861972,-0.03930179,-0.3069594,49.92872,203.4226,89.70747,208.7383,38.14925,230.9063,0,0.1251178,0
289.3215,33927,left,1,-28.34743,176.2639,18.45752,-136.0649,-372.3895,-36.26464,1.307065,0.4303756,1.439111,-92.31123,151.0072,19.69166,-313.4684,48.69022,24.18021,0,0.2153325,0,16.12596,217.454,23.81943,-15.47654,-4.38239,-14.19501,0.167321,-0.03395523,-0.3076878,49.85978,204.4646,89.64896,210.0779,40.42212,230.707,0,0.1274985,0
289.3384,33929,left,1,-29.42431,167.8016,17.34998,-43.0113,-558.3232,-73.68588,1.335688,0.4475309,1.450291,-93.07118,141.752,18.12046,-314.094,39.65907,30.03741,0,0.2441229,0.08639317,15.67951,217.9135,23.36337,-27.71205,37.60349,-29.32084,0.1552439,-0.02947049,-0.3070639,49.48076,205.7626,89.31075,211.507,43.85342,230.783,0,0.1347184,0
289.3547,33931,left,1,-30.93871,158.7568,16.80421,-123.3001,-360.5909,-23.63927,1.345102,0.4114109,1.466123,-95.33916,134.761,17.16634,-314.9928,30.94523,37.73517,0,0.647976,0.1066864,15.07188,218.9922,22.76227,-37.98591,74.9684,-37.93755,0.1509015,-0.02564284,-0.3079742,49.00757,207.2993,88.75866,213.2805,49.01101,231.7453,0,0.1534187,0
289.3714,33933,left,1,-31.81869,150.6991,15.84551,-30.32586,-554.521,-75.26203,1.343055,0.3729051,1.476458,-96.92444,128.8699,15.88597,-315.36,23.69431,42.12425,0,0.8339333,0.1711664,14.33364,220.8179,22.01551,-44.90008,118.2903,-45.17817,0.1421624,-0.02118798,-0.312487,48.60483,209.85,87.9873,214.5998,54.85774,232.6037,0,0.1251175,0
289.3883,33935,left,1,-33.65467,143.6131,14.35485,-107.2162,-278.6175,-94.6351,1.32334,0.3161311,1.484656,-99.60237,124.8854,14.26905,-315.2459,15.70612,46.55243,0,1.056666,0.484642,13.98245,222.1054,21.66382,-40.84995,149.7615,-40.9074,0.1377638,-0.01956216,-0.3143437,48.38802,211.4562,87.61926,214.8508,57.29598,232.5951,0,0.09804982,0
289.4053,33937,left,1,-35.64576,135.9546,12.78213,-143.3372,-395.4861,-85.09582,1.288648,0.2641482,1.488947,-102.2015,120.0253,12.6428,-314.8389,6.386816,49.19528,0,1.45414,0.4820319,13.29714,225.6379,20.95643,-38.00709,230.9486,-39.28357,0.1391251,-0.02114578,-0.3161407,47.84866,214.9914,86.868,215.4375,62.7283,232.5652,0,0.08723205,0
289.4212,33938,left,1,-36.50799,132.5512,12.06333,-94.43871,-372.7722,-78.72943,1.256883,0.2551382,1.482633,-103.1021,116.9388,12.28611,-313.7918,0.4509977,51.0789,0,1.467797,0.4860274,12.67038,230.4648,20.22818,-33.78101,291.1067,-41.6801,0.1503938,-0.02895186,-0.3153067,47.1896,219.2856,86.15994,216.0508,71.15929,234.6415,0,0.1134779,0
289.4381,33940,left,1,-38.10161,129.0463,11.34172,-92.95936,-78.73093,-33.88729,1.164642,0.2368854,1.463458,-104.8208,114.2126,12.62883,-313.2776,-5.143973,54.63196,0,1.477522,0.3172339,12.18849,236.1949,19.44998,-21.27205,346.1393,-42.70715,0.1762219,-0.03558461,-0.3106858,46.40139,223.5015,85.34898,216.3524,77.21188,234.4253,0,0.1035931,0
289.4541,33942,left,1,-38.63699,125.2408,10.33195,-4.87337,-227.2967,-62.09324,1.013327,0.2172785,1.425826,-105.5739,111.5672,13.84959,-316.6494,-2.97233,56.18511,0,1.358276,0.1761629,12.14258,242.3588,18.75521,0.1787994,349.9408,-59.47522,0.2086037,-0.04322496,-0.3034871,45.82905,227.5806,84.54154,215.6122,79.70672,232.2591,0,0.05690143,0
289.4706,33944,left,1,-37.71792,120.0858,9.873796,27.01365,-299.1338,-7.956831,0.8164394,0.1745215,1.390637,-105.0432,109.1312,15.57959,-320.8895,4.484908,59.44276,0,1.170088,0.1570545,12.13567,248.1529,17.36901,4.028889,324.0084,-94.9907,0.23987,-0.05189667,-0.2963186,45.24863,231.3533,83.01633,213.9979,81.95808,230.4057,0,0.04551966,0
289.4872,33946,left,1,-38.55235,114.0684,10.37257,-74.34718,-343.0233,50.72873,0.4866535,0.1005353,1.363508,-106.2745,107.9329,17.81319,-325.3034,12.62284,66.87222,0,1.185455,0.3612632,12.26863,253.158,15.45243,11.79533,266.9387,-114.1749,0.2662757,-0.05151591,-0.290184,44.81887,234.6618,80.95665,211.8374,82.93011,227.9499,0,0.02103193,0
289.5038,33948,left,1,-39.44752,110.2151,10.78888,-43.50846,-169.0949,14.01747,0.1840673,0.03459118,1.351721,-107.2829,108.3036,18.9619,-328.8878,19.73153,69.06905,0,1.00005,0.2302176,12.21313,256.8941,12.84168,-8.033607,186.337,-161.3728,0.2890959,-0.05315577,-0.2857407,44.28273,236.9511,78.20072,208.9582,83.64241,226.2175,0,0.03806916,0
289.521,33950,left,1,-39.84329,109.8345,11.03181,-13.53734,16.55431,15.22301,0.03990788,-0.000349397,1.337637,-107.5744,109.8589,19.95202,-329.8886,21.09927,66.4555,0,1.017296,0.2355344,12.00015,259.1316,9.104301,-22.73159,90.15656,-235.1387,0.2984484,-0.04813673,-0.2830434,43.71107,238.6862,74.52112,205.7359,85.65707,225.7345,0,0.06056555,0
289.5369,33952,left,1,-39.30713,111.0654,11.28801,52.5926,77.97396,10.2796,0.07058119,-0.000226148,1.329443,-106.9749,110.6749,20.62357,-328.7095,18.1311,62.26331,0,0.9992499,0.2887205,11.54926,259.5954,4.545382,-32.26306,-6.492695,-277.1418,0.2865669,-0.04358016,-0.2832973,43.19373,239.9888,70.2653,202.7578,88.83396,225.9206,0,0.04651137,0
289.5535,33954,left,1,-37.63685,112.2463,11.42757,108.4833,74.58115,10.29497,0.1816768,0.01736683,1.340929,-105.379,110.3796,19.99733,-325.8374,12.36993,55.44683,0,1.082717,0.3676259,11.08782,259.1501,-0.5018836,-21.1744,-39.29118,-294.8969,0.2689531,-0.03659767,-0.285642,42.78767,240.7447,65.53775,199.4641,91.24685,225.6653,0,0.05319695,0
289.57,33956,left,1,-37.16941,116.0108,11.96077,23.40701,260.0092,22.60704,0.1576598,0.002726154,1.367725,-105.075,114.8046,18.71121,-325.3098,13.12422,43.6553,0,0.9621207,0.4704992,10.47435,256.6753,-5.929904,-38.08165,-182.7929,-321.1002,0.2475235,-0.02928579,-0.2873041,42.25002,239.7549,60.47007,197.168,93.34808,225.1027,0,0.03135938,0
289.5867,33958,left,1,-37.61063,122.8448,11.67583,-23.25696,393.5094,-6.642461,0.4225428,0.04943985,1.390559,-105.63,118.9353,16.95222,-326.251,16.80643,35.94014,0,1.026211,0.5557786,9.696098,253.1186,-11.59833,-45.17703,-213.098,-329.4498,0.227429,-0.03020022,-0.2858812,41.4173,237.5423,55.16599,195.2288,94.68456,223.9138,0,0.04588808,0
289.6032,33959,left,1,-38.31505,125.9006,11.93768,-80.63322,349.794,29.97401,0.478546,0.05668555,1.403897,-106.3945,121.7443,16.39694,-327.6989,20.90735,34.30725,0,1.015992,0.6600556,9.321185,251.2927,-14.45418,-43.79315,-213.2792,-333.5883,0.2231598,-0.03203184,-0.2842771,40.93888,236.0081,52.43843,194.1033,94.42928,222.8541,0,0.04696618,0
289.6197,33961,left,1,-38.92825,128.1839,12.50855,-40.65417,96.77598,26.138,0.5560266,0.05885665,1.426037,-107.1344,124.2961,15.72216,-331.3115,29.54101,30.90697,0,0.9205438,0.8269153,8.665503,247.3787,-20.02077,-38.85567,-218.8979,-324.4945,0.2148103,-0.03192077,-0.2775884,39.85662,232.6061,47.19037,191.5744,92.08669,219.7874,0,0.05650058,0
289.6363,33963,left,1,-38.58883,131.9835,13.26398,63.66755,297.864,39.01065,0.6644735,0.05902077,1.46423,-106.8459,128.4256,13.89981,-330.1294,30.53651,19.06725,0,1.102667,0.5510818,8.22245,243.7309,-25.39877,-18.3319,-201.0063,-304.516,0.2049535,-0.02541892,-0.274024,39.14612,229.5837,42.0567,189.261,89.12586,216.1238,0,0.02862816,0
289.6529,33965,left,1,-37.05778,137.9972,13.7024,104.9932,387.3856,5.354734,0.6674377,0.04366497,1.488788,-105.2575,135.3978,12.49678,-325.3766,30.7696,4.433082,0,1.091506,0.2046403,7.932974,240.3065,-30.26462,-17.65045,-213.1217,-278.1337,0.1923831,-0.01366315,-0.2703551,38.60492,227.0797,37.48775,188.1204,88.76532,213.7926,0,0.03555631,0
289.6696,33967,left,1,-36.13847,146.3306,13.96104,55.10302,570.941,41.90801,0.6670781,0.03348899,1.499136,-104.2357,144.2315,12.12072,-320.32,32.49775,-4.838324,0,1.065723,0,7.869319,237.6196,-34.47969,1.967501,-147.9954,-229.6747,0.177919,0.001887203,-0.2647273,38.16507,225.4814,33.63972,187.2801,90.0468,212.5168,0,0.05798483,0
